uberID,CATAID,RA,Dec,spec_z,stellar_mass,HUBBLE_TYPE,mag_u,mag_g,mag_r,mag_i,mag_Z,mag_Y,mag_J,mag_H,mag_K,u_g,g_r,r_i,Z_Y,Y_J,J_H,H_K,scaled_mag_u,scaled_mag_g,scaled_mag_r,scaled_mag_i,scaled_mag_Z,scaled_mag_Y,scaled_mag_J,scaled_mag_H,scaled_mag_K,scaled_u_g,scaled_g_r,scaled_r_i,scaled_Z_Y,scaled_Y_J,scaled_J_H,scaled_H_K,scaled_spec_z,scaled_stellar_mass,pca_1,pca_2,umap_1,umap_2,tsne_1,tsne_2,kmeans_cluster,gmm_cluster,subset_kmeans_cluster,subset_gmm_cluster
129980796005251,3576609,129.833782250366,-1.58889794989323,0.04917,9.694555,E,19.660397,17.974722,17.233746,16.918777,16.62996,16.452276,16.335775,16.101986,16.29694,1.6856747,0.74097633,0.3149681,0.17768288,0.116500854,0.23378944,-0.19495392,-1.2577915,-1.8095989,-1.8365124,-1.742797,-1.810896,-1.7506953,-1.6336304,-1.6135862,-1.2603266,0.42670748,-0.6230206,-0.32393357,-0.2215892,-0.6735615,0.057043653,-1.7289118,-1.6707908,-1.1768827,-5.170773035743637,-1.928402847564148,6.0232096,-1.6171267,,,6,2,1,2
129980839205916,3576395,129.793075067394,-1.52630643561368,0.03832,8.621193,Sab-Scd,20.114935,19.022903,18.658648,18.514027,18.32033,18.242634,18.15313,18.198359,18.431454,1.0920315,0.3642559,0.1446209,0.07769585,0.08950424,-0.045228958,-0.23309517,-0.87659496,-0.725404,-0.109360024,0.17034858,0.23436886,0.3705592,0.47717756,0.77758855,1.2016289,-0.58775467,-1.6244655,-1.2151369,-1.3835987,-0.92936116,-1.8994492,-1.933736,-1.7792138,-2.9268394,0.426564154604434,-5.085463250975407,4.673262,5.118198,,,3,6,5,0
129980843805542,3576382,129.788671702711,-1.56141625650471,0.03855,10.674287,S0-Sa,17.376408,15.532503,14.688218,14.331155,14.028473,13.795516,13.620316,13.364655,13.531099,1.8439045,0.844285,0.3570633,0.23295689,0.17520046,0.255661,-0.16644478,-3.1732485,-4.335727,-4.921997,-4.8460736,-4.9585657,-4.898483,-4.787564,-4.735854,-4.4504566,0.69710255,-0.34839267,-0.10370476,0.42078337,-0.11736814,0.21040832,-1.5758134,-1.7769154,0.42042264,-14.00241814539006,-0.3503082289142467,10.84027,-2.3479214,,,6,2,2,1
129980860204634,3853245,129.773294239965,-1.6470547744933302,0.04618,9.2883835,S0-Sa,19.339426,18.057735,17.552607,17.299583,17.213749,17.033375,16.83356,16.669342,16.874485,1.2816906,0.50512886,0.25302315,0.18037415,0.19981384,0.1642189,-0.20514297,-1.5269719,-1.7237332,-1.4500146,-1.2861052,-1.1045392,-1.0621972,-1.0554658,-0.9664457,-0.59418416,-0.26365092,-1.2499796,-0.64801025,-0.19031233,0.11584976,-0.43078896,-1.7836285,-1.7006695,-1.8390851,-3.763735257472014,-2.9493602696389742,5.5729156,0.7346942,,,5,4,1,3
129980876101379,3552547,129.758424697714,-1.95388571799443,0.03917,9.476229,Sab-Scd,18.182003,16.717379,16.083794,15.779893,16.197117,15.494537,15.3236475,14.978945,15.164263,1.4646244,0.633585,0.30390072,0.7025795,0.17088985,0.34470272,-0.185318,-2.4976397,-3.110142,-3.2303922,-3.1086352,-2.3346138,-2.8854454,-2.8091896,-2.8945546,-2.5667603,0.048960157,-0.9085016,-0.38183472,5.878551,-0.15821223,0.83477384,-1.6771654,-1.7707198,-1.5328315,-8.947827275796364,-0.481831750723041,7.953444,-2.8210394,,,6,2,4,2
129980879101374,3552546,129.755124997451,-1.95417275638641,0.03919,10.408892,S0-Sa,17.039677,15.161083,14.333597,13.989133,14.2824135,13.610905,13.347157,13.010853,13.175095,1.8785934,0.82748604,0.3444643,0.6715088,0.26374817,0.3363037,-0.16424179,-3.4556463,-4.719908,-5.3518405,-5.2562523,-4.65131,-5.117214,-5.1048307,-5.1394095,-4.8610735,0.75638163,-0.39304978,-0.16961873,5.5174594,0.7216434,0.7758795,-1.5639831,-1.77052,-0.012264389,-15.089617134387094,1.1696669069914707,10.354188,-2.580244,,,6,2,2,1
129980898810773,3600412,129.73708570328898,-1.06888385622964,0.05227,9.907422,S0-Sa,18.359238,17.103306,16.551601,16.239658,16.070591,15.782526,15.648194,15.32909,15.399193,1.2559319,0.5517044,0.31194305,0.28806496,0.1343317,0.3191042,-0.07010269,-2.3490026,-2.7109551,-2.6633532,-2.557249,-2.4877038,-2.54423,-2.4322371,-2.49517,-2.2957911,-0.3076694,-1.1261667,-0.33975974,1.0612276,-0.5046098,0.6552755,-1.0584422,-1.6398127,-0.82983536,-7.667419626164084,-1.6310490047419817,7.8657546,-2.615587,,,6,2,4,2
129980948509079,3874707,129.690404778796,-1.22820446530139,0.03183,8.297886,Sd-Irr,21.048946,19.737274,19.304218,19.072617,18.97262,18.866314,18.956945,18.616692,19.315315,1.3116722,0.43305588,0.23160172,0.106306076,-0.090631485,0.34025383,-0.69862366,-0.093290456,0.013511034,0.6731493,0.8402527,1.023608,1.1095089,1.4107879,1.2547497,2.221078,-0.21241607,-1.4415728,-0.76008046,-1.0511019,-2.636192,0.80357796,-4.433693,-1.8440677,-3.453943,2.47067642145904,-5.514667932575017,4.7098327,6.396674,,,3,6,6,6
129980972702944,3852963,129.66727236179,-1.80622548572691,0.05218,9.069239,Sd-Irr,20.187714,19.12273,18.652462,18.373127,18.27768,18.104671,18.211067,18.238495,18.187092,1.0649834,0.47026825,0.27933502,0.17300797,-0.10639572,-0.027427673,0.051403046,-0.8155594,-0.6221473,-0.11685763,0.0013708643,0.1827642,0.2070984,0.54447055,0.8233691,0.919781,-0.6339765,-1.3426503,-0.51035476,-0.27591914,-2.7855623,-1.7746257,-0.40593833,-1.640712,-2.196368,0.3707701529505799,-4.254819116765743,4.212474,4.9952216,,,3,6,5,0
129980984102871,3852985,129.656514986058,-1.81303824403137,0.04461,8.815741,LBS,20.34901,19.253685,18.84797,18.581184,18.38578,18.310925,18.323172,18.166859,18.387089,1.0953255,0.40571594,0.26678467,0.074855804,-0.012247086,0.15631294,-0.2202301,-0.68028855,-0.48669326,0.120120406,0.25088933,0.31356093,0.4514715,0.6746768,0.74165905,1.1504582,-0.58212566,-1.5142512,-0.5760143,-1.4166045,-1.8934803,-0.486226,-1.8646486,-1.7163584,-2.6096585,0.7678464974846427,-4.647480055295234,4.5552926,5.184474,,,3,6,5,0
129980992802044,3552615,129.648448188425,-1.89084086735318,0.03853,10.014635,S0-Sa,18.230873,16.562103,15.838009,15.518518,15.238384,15.035463,14.889919,14.654333,14.864635,1.6687698,0.7240944,0.31949043,0.20292091,0.14554405,0.23558617,-0.21030235,-2.4566548,-3.2707522,-3.528313,-3.4220955,-3.4946327,-3.429366,-3.3129532,-3.2648149,-2.9123514,0.39781922,-0.6678983,-0.3002742,0.071717255,-0.39837,0.06964237,-1.8113351,-1.7771153,-0.6550407,-9.954464049909117,-1.5401376879560786,9.422863,-2.5709593,,,6,2,2,1
129981002809284,3600202,129.63895411700898,-1.2089810493986295,0.0523,9.227439,SBab-SBcd,18.727503,17.75504,17.428253,17.289593,17.1636,16.992157,17.020107,16.631432,17.027748,0.9724636,0.32678604,0.13866043,0.17144394,-0.027950287,0.3886757,-0.39631653,-2.0401585,-2.0368295,-1.6007458,-1.2980868,-1.1652157,-1.111033,-0.83879733,-1.0096873,-0.41740996,-0.79208124,-1.7240725,-1.2463201,-0.29409564,-2.042272,1.1431148,-2.8102589,-1.6395129,-1.938446,-3.9562789975225785,-4.351857221871505,5.8789334,1.319578,-56.93998336791992,-50.20431900024414,5,4,3,5
129981023608466,3874531,129.619347514895,-1.2861510261454,0.05061,10.132469,S0-Sa,18.54235,17.214891,16.525368,16.187012,15.957325,15.710814,15.629683,15.418948,15.523745,1.3274593,0.6895237,0.33835602,0.2465105,0.081131935,0.21073437,-0.10479641,-2.1954355,-2.5955355,-2.6951516,-2.620387,-2.62475,-2.6291955,-2.453738,-2.3926759,-2.1521327,-0.18543784,-0.7597984,-0.20157535,0.57829815,-1.0086908,-0.10461986,-1.2447526,-1.6564009,-0.46292984,-7.647569572845139,-1.6950734800082332,7.860093,-2.3746965,,,6,2,4,2
129981033009459,3600102,129.610489273984,-1.19267662818556,0.05244,10.479358,Sab-Scd,16.858065,15.69348,15.170789,14.898211,14.735823,14.528719,14.426746,14.224292,14.334011,1.1645851,0.5226908,0.27257824,0.20710373,0.10197258,0.20245457,-0.10971928,-3.6079545,-4.16922,-4.337064,-4.1660166,-4.1027074,-4.029768,-3.850916,-3.7553306,-3.5243754,-0.46376956,-1.2032943,-0.5457041,0.12032828,-0.8112205,-0.1626783,-1.2711891,-1.638114,0.10261993,-11.929250614264248,-2.0241785526042846,10.121465,-2.3303008,,,6,2,2,1
129981040105067,3576053,129.603975467984,-1.60621682311905,0.05204,10.932632,E,16.84768,15.329109,14.608556,14.249345,13.989696,13.753876,13.553572,13.462799,13.443104,1.51857,0.7205534,0.35921097,0.23581982,0.20030403,0.09077263,0.019695282,-3.6166642,-4.546109,-5.0185575,-4.944186,-5.0054846,-4.9478188,-4.865085,-4.623908,-4.551951,0.14114636,-0.6773114,-0.0924688,0.45405522,0.12049442,-0.9457984,-0.5762137,-1.6421111,0.84161645,-14.197527915798686,-0.4848907594605588,10.811307,-2.3361294,,,6,2,2,1
129981042605002,3576054,129.60157900837402,-1.61244992693555,0.05203,9.874185,E,19.74377,18.133095,17.360271,16.981506,16.766417,16.58936,16.452194,17.235237,16.294575,1.6106758,0.77282333,0.3787651,0.17705727,0.13716507,-0.7830429,0.9406624,-1.1878703,-1.6457846,-1.6831479,-1.6675677,-1.6457893,-1.5882764,-1.4984131,-0.32097167,-1.2630546,0.29854378,-0.53836095,0.009832335,-0.22885978,-0.47776297,-7.073043,4.3695164,-1.642211,-0.8840241,-3.947907232075961,-1.6572666389006117,1.712242,1.984954,,,5,4,3,3
129981053107421,3874377,129.59167017501102,-1.38441921982504,0.0527,8.814111,Sd-Irr,20.208958,19.141056,18.833652,18.633526,18.542885,18.413101,18.667427,18.214682,18.513533,1.0679016,0.30740356,0.20012665,0.12978363,-0.25432587,0.45274544,-0.298851,-0.7977432,-0.6031919,0.10276701,0.31366122,0.5036496,0.57253265,1.0745202,0.7962071,1.2962991,-0.6289896,-1.7755973,-0.9247482,-0.77825516,-4.1872373,1.5923755,-2.2868545,-1.6355157,-2.6123157,1.0217296902516304,-5.209676112625784,4.594883,5.914803,,,3,6,6,0
129981061401037,3552384,129.58364934616898,-1.98564065996979,0.03857,8.976445,Sab-Scd,19.609898,18.46712,18.025875,17.80494,17.610582,17.469357,17.394302,17.077253,17.364296,1.1427784,0.44124413,0.22093582,0.14122581,0.07505417,0.31704903,-0.28704262,-1.3001422,-1.3002838,-0.8763563,-0.6800436,-0.6243903,-0.54563653,-0.4041798,-0.5011719,-0.029234534,-0.5010345,-1.4198058,-0.8158811,-0.6452787,-1.0662792,0.6408646,-2.2234418,-1.7767156,-2.3476536,-2.2248912020865395,-3.822486689165015,5.3473134,2.3219225,,,5,4,3,4
129981134208217,3874231,129.51524102693898,-1.30948255288303,0.0527,10.541782,S0-Sa,17.02919,15.778012,15.190064,14.880569,14.746841,14.506099,14.375756,14.205722,14.284345,1.2511778,0.58794785,0.30949497,0.24074268,0.13034248,0.17003441,-0.07862282,-3.4644408,-4.081783,-4.3136997,-4.1871734,-4.0893755,-4.0565686,-3.9101396,-3.776512,-3.5816607,-0.31579348,-1.0298198,-0.35256734,0.5112668,-0.54240865,-0.3900103,-1.1041965,-1.6355157,0.20439397,-11.944236529076392,-1.5577024188316648,10.167809,-2.383325,,,6,2,2,1
129981216203725,3852386,129.437860264848,-1.73247492164884,0.03885,9.735079,S0-Sa,19.60563,17.993828,17.184643,16.839527,16.570818,16.376259,16.222795,15.962368,16.129665,1.611803,0.809185,0.34511566,0.1945591,0.15346336,0.26042747,-0.16729736,-1.3037205,-1.7898365,-1.8960309,-1.8378401,-1.8824539,-1.8407624,-1.7648535,-1.7728379,-1.4532616,0.30047008,-0.4416998,-0.16621102,-0.025460454,-0.32333255,0.24383104,-1.5803919,-1.7739176,-1.1108152,-5.454011537167809,-1.5653592735560615,6.1410775,-1.9191787,,,6,2,1,2
129990057204352,196362,130.52950211983,-0.6736852050780079,0.0293,8.436203,Sd-Irr,21.012363,19.912716,19.422249,19.07909,19.112274,19.019354,18.875105,18.9095,19.19327,1.0996475,0.49046707,0.34315872,0.0929203,0.14424896,-0.034395218,-0.2837696,-0.12397057,0.19498059,0.81621647,0.84801626,1.1925826,1.290834,1.3157325,1.5887344,2.08031,-0.5747398,-1.2889553,-0.17644912,-1.2066661,-0.4106413,-1.8234825,-2.2058651,-1.8693498,-3.2284377,2.884545404616959,-4.643675080114324,3.7064734,7.0091376,28.65679168701172,-89.63124084472656,3,6,6,6
129990161005381,549100,130.431769237657,-0.5765654293142239,0.05714,9.284081,LBS,20.442703,19.206844,18.698738,18.425117,18.224045,18.166431,18.006817,17.935715,17.985075,1.2358589,0.50810623,0.2736206,0.057613373,0.15961456,0.07110214,-0.049360275,-0.60171354,-0.53514326,-0.06076544,0.06372189,0.11786892,0.28027293,0.30723926,0.4780105,0.68677413,-0.34197155,-1.2420647,-0.5402508,-1.6169893,-0.2650484,-1.083729,-0.94705236,-1.5911472,-1.8460989,0.1842120372060099,-3.4137866585321293,3.9209223,4.5915904,,,3,6,5,0
129990196702498,3897283,130.398193029098,-0.848108722860052,0.05766,8.164796,LBS,19.400618,19.101503,18.907455,18.686659,18.60446,18.53149,18.460268,18.318714,18.17186,0.29911423,0.19404793,0.22079659,0.07296944,0.071222305,0.14155388,0.1468544,-1.4756539,-0.6441035,0.19222507,0.37738243,0.57815224,0.71280265,0.8339106,0.9148692,0.90221226,-1.9427513,-2.0769334,-0.81660956,-1.4385271,-1.1025871,-0.5897174,0.10664964,-1.585951,-3.6709263,1.148910445402335,-5.294368746091578,4.1911836,5.6941705,-12.095781326293944,-73.38766479492188,3,6,6,0
129990207102709,3897281,130.388329344601,-0.8282729598737679,0.05688,10.065437,S0-Sa,19.449894,17.670597,16.853338,16.51145,16.192234,16.009562,15.8330965,15.677753,15.781216,1.7792969,0.81725883,0.34188843,0.1826725,0.17646503,0.15534306,-0.10346222,-1.4343286,-2.124173,-2.2976117,-2.2312958,-2.3405218,-2.2752333,-2.2174783,-2.0974762,-1.8551648,0.58669615,-0.420237,-0.1830949,-0.16360176,-0.105386004,-0.49302688,-1.2375878,-1.5937454,-0.57221526,-6.556256962399025,-1.1694479269246196,7.0887055,-2.6267407,,,6,2,4,2
129990336301933,3896912,130.266694791618,-0.901151085482104,0.02986,9.3623295,SBab-SBcd,17.887257,16.958355,16.515165,16.279875,16.142319,15.983446,15.998358,15.875237,16.112316,0.9289017,0.44318962,0.23529053,0.1588726,-0.014911652,0.12312031,-0.23707867,-2.7448273,-2.860886,-2.707518,-2.5090184,-2.4009168,-2.3061755,-2.0255318,-1.8722211,-1.4732723,-0.86652315,-1.414634,-0.7407818,-0.4401947,-1.9187278,-0.71897465,-1.955128,-1.8637539,-1.7185272,-7.017154927301808,-4.139816784432564,7.6955757,-0.79743135,,,6,2,4,5
129990390601911,3896758,130.215556747112,-0.9034095620252608,0.05158,10.464018,Sab-Scd,18.176716,16.670238,15.917688,15.543965,15.259935,15.031579,14.854801,14.65455,14.744312,1.5064774,0.7525501,0.37372303,0.22835636,0.17677784,0.20025158,-0.08976269,-2.5020735,-3.1589017,-3.431732,-3.3915777,-3.468557,-3.4339683,-3.353742,-3.2645679,-3.0511327,0.120481625,-0.5922537,-0.016546229,0.36731791,-0.1024221,-0.17812577,-1.1640193,-1.6467078,0.0776106,-9.912696434792169,-0.8675091581094383,9.374426,-2.8324482,,,6,2,2,1
129990420806821,549073,130.187105168507,-0.441023639132079,0.05223,9.8794155,E,19.749464,18.087418,17.29691,16.928394,16.671396,16.50423,16.411211,16.244434,16.426197,1.6620464,0.7905083,0.368515,0.16716576,0.093019485,0.16677666,-0.1817627,-1.1830955,-1.6930312,-1.7599504,-1.7312638,-1.7607591,-1.6891388,-1.546014,-1.451106,-1.1112411,0.38632977,-0.49134865,-0.043792937,-0.34381497,-0.8960534,-0.41285384,-1.658073,-1.6402125,-0.87549585,-4.916209706436395,-1.8648377663201845,5.9285254,-1.6000193,,,6,2,1,2
129990443207117,202531,130.166032390552,-0.413202009681727,0.05758,9.8580065,Sab-Scd,19.807941,18.244045,17.48808,17.158049,16.88986,16.708542,16.576378,16.387043,16.467518,1.5638962,0.7559662,0.33003044,0.18131828,0.132164,0.18933487,-0.08047485,-1.1340536,-1.5310222,-1.5282297,-1.4558446,-1.4964286,-1.4470663,-1.3541771,-1.288443,-1.0635815,0.21860322,-0.5831727,-0.24513216,-0.17933993,-0.52514935,-0.25467438,-1.1141423,-1.5867504,-0.9104001,-4.312311738237744,-1.69948659798947,5.4103684,-1.3783377,-58.01207733154297,-36.45397186279297,6,2,1,2
129990451804982,549070,130.157898093623,-0.614209228217423,0.05193,9.995694,E,19.581364,17.833725,16.998463,16.623245,16.352505,16.190037,15.953172,15.822392,16.003712,1.7476387,0.8352623,0.37521744,0.16246796,0.23686504,0.13077927,-0.18131924,-1.324072,-1.9554402,-2.1217036,-2.097222,-2.1466022,-2.0614023,-2.0780141,-1.9324974,-1.5985371,0.5325963,-0.37237796,-0.008727956,-0.39841095,0.46691912,-0.6652696,-1.6556915,-1.6432103,-0.685921,-6.079636404943376,-1.2259594836014265,6.4626203,-2.4278204,,,6,2,4,2
129990532908184,202552,130.081569489418,-0.312727178686276,0.05211,8.805793,Sd-Irr,20.615067,19.475597,19.097452,18.865131,18.720634,18.615294,18.652046,18.483389,18.734692,1.1394691,0.37814522,0.23232079,0.10534096,-0.0367527,0.1686573,-0.25130272,-0.4571618,-0.25715643,0.42252392,0.5914204,0.71871793,0.81209445,1.0566558,1.1027013,1.5513846,-0.5066896,-1.5875431,-0.7563185,-1.0623182,-2.125677,-0.39966664,-2.0315132,-1.6414117,-2.625877,1.7326819789943615,-4.7464321251982176,4.3697157,5.9992228,,,3,6,6,0
129990536111474,573776,130.078482316168,-0.0028766244444808,0.03765,10.262205,Sab-Scd,17.81514,16.327145,15.607405,15.250046,14.959056,14.741644,14.562222,14.333635,14.445692,1.4879951,0.7197399,0.35735893,0.217412,0.17942238,0.2285862,-0.11205673,-2.8053079,-3.5137835,-3.807833,-3.7440686,-3.8326063,-3.77749,-3.6935651,-3.6306107,-3.3955622,0.08889784,-0.67947394,-0.10215807,0.24012683,-0.07736444,0.020558186,-1.2837416,-1.785909,-0.25141484,-10.938394637933872,-1.1306085515903832,9.787755,-2.6389723,,,6,2,2,1
129990640009513,573756,129.980850474065,-0.187705736544784,0.0244,8.7754135,Sd-Irr,19.637825,18.686592,18.216274,17.947168,17.512547,17.893661,17.855476,17.816725,18.11728,0.9512329,0.47031784,0.2691059,-0.38111496,0.03818512,0.038751602,-0.30055428,-1.276721,-1.0732703,-0.6455696,-0.50947154,-0.7430088,-0.04291081,0.1314614,0.34228763,0.83925873,-0.82836187,-1.3425184,-0.56387025,-6.7157154,-1.4156226,-1.3105729,-2.2960014,-1.918315,-2.6754057,-0.7925544749547928,-6.375899557985099,4.8352404,4.082841,,,5,6,5,4
129990667903605,3622327,129.954351935081,-0.743947960043423,0.03733,9.335316,Sd-Irr,18.769243,17.459438,16.982624,16.803524,16.567604,16.432634,16.73891,16.463013,16.918785,1.3098049,0.47681427,0.17910004,0.13496971,-0.30627632,0.27589798,-0.4557724,-2.0051532,-2.3425865,-2.1409018,-1.8810178,-1.8863426,-1.7739675,-1.1653996,-1.2017901,-0.54308826,-0.21560705,-1.325249,-1.0347528,-0.7179846,-4.6794806,0.3523111,-3.1295457,-1.7891068,-1.7625692,-5.15794299907046,-5.006002402672058,6.3768015,0.87311685,,,6,4,1,5
129990679603152,3622336,129.94346238684602,-0.7864517352959399,0.05233,8.648201,Sd-Irr,20.926018,19.870169,19.428665,19.302078,19.09682,18.959112,19.082952,18.78682,19.067558,1.0558491,0.44150352,0.12658691,0.13770866,-0.12384033,0.29613304,-0.28073883,-0.19638398,0.15097153,0.8239938,1.1154407,1.1738849,1.2194583,1.5571418,1.4488018,1.9353142,-0.6495859,-1.4191163,-1.309485,-0.6861536,-2.9508543,0.4942005,-2.1895895,-1.6392132,-2.8828068,2.9676662554134188,-5.0008948143336935,4.398603,6.577135,,,3,6,6,6
129990693107869,202492,129.930672133891,-0.3423902020526769,0.05254,9.271827,Sd-Irr,20.90483,19.495827,18.871925,18.59454,18.285185,18.218523,17.93175,18.088093,18.171585,1.4090042,0.62390137,0.2773857,0.066661835,0.28677368,-0.15634346,-0.08349228,-0.21415222,-0.23623206,0.14915831,0.266906,0.19184537,0.3419922,0.22005038,0.6518167,0.90189546,-0.046087816,-0.9342438,-0.52055293,-1.5118315,0.9398159,-2.6785905,-1.1303463,-1.6371146,-1.8660784,0.5796349522983822,-3.043199559422405,2.9432793,5.3641205,,,3,6,6,3
129990694607926,202480,129.929288562963,-0.336978191121617,0.05228,10.436708,E,18.546162,16.734833,15.891791,15.450794,15.25145,15.049847,14.8836775,14.727365,14.860147,1.8113289,0.8430414,0.44099712,0.20160294,0.16616917,0.15631294,-0.13278294,-2.1922395,-3.092088,-3.4631221,-3.5033157,-3.4788244,-3.4123244,-3.3202028,-3.1815133,-2.917528,0.6414349,-0.35169855,0.33541077,0.056400236,-0.20294192,-0.486226,-1.3950443,-1.6397128,0.033086687,-9.814294644623418,-0.7095530253842829,9.296969,-2.9710503,-98.97712707519533,-31.39534950256348,6,2,2,1
129990704707923,202481,129.919781047903,-0.3372466829189161,0.05253,9.053153,Sd-Irr,21.71199,19.937134,19.18033,18.759699,18.736597,18.570751,18.543842,18.287611,18.481506,1.7748566,0.7568035,0.4206314,0.16584587,0.026908875,0.2562313,-0.19389534,0.46276838,0.22023742,0.5229821,0.46497762,0.73803186,0.7593198,0.93097985,0.87939215,1.2593598,0.57910824,-0.5809468,0.22886373,-0.35915416,-1.5224679,0.21440728,-1.723227,-1.6372145,-2.222593,1.7719165633541112,-2.6022331314149936,2.3893816,4.601491,,,3,6,5,3
129990707900268,3600801,129.91670345805798,-1.05806213063687,0.05006,9.510093,S0-Sa,19.270931,18.111355,17.552896,17.28299,17.06527,16.83339,16.71242,16.440582,16.564512,1.1595764,0.5584583,0.269907,0.23188019,0.12096977,0.27183723,-0.12392998,-1.5844148,-1.6682715,-1.4496632,-1.306006,-1.284192,-1.2991444,-1.1961683,-1.2273748,-0.95170784,-0.47232878,-1.1082126,-0.5596792,0.40827042,-0.6312174,0.32383692,-1.3475026,-1.6618971,-1.4776213,-4.136995772035474,-2.4683691926304934,5.50362,-0.43876728,-63.79072952270508,-40.12440490722656,6,4,1,2
129990708002567,3896312,129.916552467016,-0.84168170897889,0.0383,8.149583,Sd-Irr,20.809792,19.58278,19.156548,18.982292,19.358713,19.080997,18.888609,18.676563,18.847206,1.2270107,0.4262333,0.17425537,0.27771568,0.19238853,0.21204567,-0.17064285,-0.29385656,-0.14629038,0.49415463,0.7319287,1.4907615,1.3638706,1.331417,1.3230407,1.6811591,-0.357092,-1.4597094,-1.0600986,0.94095236,0.045493115,-0.09542493,-1.5983577,-1.7794137,-3.6957288,2.488106441299517,-3.91347155816006,3.4719243,6.2375298,,,3,6,6,0
129990721208715,202479,129.904284700981,-0.2629370733632279,0.04972,8.92987,Sd-Irr,20.258396,19.102295,18.6375,18.548655,18.312527,18.217976,18.14271,18.019073,18.252113,1.1561012,0.46479416,0.08884621,0.09455109,0.075265884,0.123636246,-0.23303986,-0.75628185,-0.6432848,-0.13499245,0.21187705,0.22492766,0.3413436,0.46507517,0.57309157,0.9947771,-0.47826746,-1.3572022,-1.5069325,-1.1877137,-1.0642731,-0.7153568,-1.9334389,-1.6652946,-2.423588,0.3251890660404251,-4.4454476150869695,4.525433,4.942336,,,3,6,5,0
129990731301320,3896188,129.894630618388,-0.9591255210408448,0.04983,9.198105,Sd-Irr,20.009705,18.903103,18.362228,18.070559,17.957893,17.740438,17.687042,17.517372,17.57983,1.1066017,0.5408745,0.29166985,0.21745491,0.053396225,0.1696701,-0.06245804,-0.9648459,-0.84932065,-0.46865562,-0.3614925,-0.20416115,-0.2244528,-0.06417033,0.0008385511,0.21936336,-0.56285596,-1.1549561,-0.44582283,0.24062558,-1.2714936,-0.3925648,-1.0173893,-1.6641954,-1.9862709,-1.0826112510064336,-3.149795261962004,4.12939,2.9916048,,,5,4,3,3
129990749709084,202468,129.877365611268,-0.2279677813741419,0.05116,9.609979,E,19.39439,18.259995,17.63276,17.339594,17.173851,16.963394,16.85128,16.658184,16.717503,1.1343956,0.6272354,0.2931652,0.21045685,0.11211395,0.19309616,-0.059318542,-1.4808766,-1.5145249,-1.3528601,-1.2381216,-1.1528137,-1.1451117,-1.0348854,-0.97917277,-0.7752482,-0.51535964,-0.9253808,-0.43799955,0.1592969,-0.71512854,-0.22829998,-1.0005298,-1.6509049,-1.3147722,-3.675694304348645,-2.443494456458733,5.300652,-0.060264044,,,6,4,1,3
129990769309411,573736,129.85879465493798,-0.196956895994022,0.05116,9.390657,Sab-Scd,18.580296,17.679081,17.294056,17.117775,17.023014,16.881977,16.816566,16.69719,16.823261,0.9012146,0.38502502,0.17628098,0.14103699,0.065410614,0.119377136,-0.12607193,-2.1636133,-2.1153975,-1.763409,-1.504144,-1.3353189,-1.2415764,-1.0752045,-0.93468237,-0.65326583,-0.9138369,-1.5692544,-1.0495013,-0.64747316,-1.1576543,-0.745222,-1.3590052,-1.6509049,-1.6723428,-4.2573202296304204,-3.995986238465053,6.296096,0.5261977,,,6,4,1,5
129990777409287,573740,129.851362786359,-0.20879633194555,0.05093,9.792244,Sab-Scd,18.243225,17.168997,16.70388,16.41604,16.342346,16.152788,16.074793,15.914675,15.973898,1.0742283,0.4651165,0.2878399,0.18955803,0.0779953,0.1601181,-0.059223175,-2.446296,-2.643007,-2.4787729,-2.345718,-2.1588936,-2.1055353,-1.9367546,-1.827238,-1.6329243,-0.61817807,-1.3563453,-0.46585995,-0.08358088,-1.0384113,-0.459544,-1.0000175,-1.6532032,-1.017616,-6.57052063417881,-2.870952088436917,7.4195514,-1.3754287,,,6,2,4,2
129990778811055,573755,129.849975616693,-0.0424218785289376,0.04906,9.177905,Sd-Irr,20.343102,19.190573,18.624355,18.333908,18.193802,18.04746,18.073729,17.925182,18.096077,1.1525288,0.5662174,0.29044724,0.14634132,-0.026268005,0.14854622,-0.17089462,-0.6852441,-0.55197394,-0.1509263,-0.045663465,0.081276484,0.13931365,0.3849554,0.465997,0.8148042,-0.48437235,-1.0875864,-0.45221913,-0.58582824,-2.026332,-0.5406867,-1.5997097,-1.67189,-2.0192037,0.0167973009436191,-3.810778585129472,4.4782166,4.322622,,,5,6,5,0
129990797407432,202476,129.832545270696,-0.38360440082365,0.05257,8.704734,Sd-Irr,21.14964,19.93445,19.496958,19.229088,19.177174,19.138763,19.237932,19.045938,19.568075,1.215189,0.43749237,0.26786995,0.038410187,-0.09916878,0.19199371,-0.5221367,-0.008844933,0.21746157,0.9067727,1.027905,1.2711077,1.432313,1.7371466,1.7443594,2.512612,-0.37729388,-1.4297792,-0.5703364,-1.840161,-2.7170851,-0.2360304,-3.4859319,-1.636815,-2.7906382,3.385116677715045,-5.48109268552924,4.501512,6.6688504,,,3,6,6,6
